combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q6_2,"moreover, under my administration, brazil has made an effort to bring the right to the freedom of religion to the core of the international human rights agenda.",0.48593262,1,0.0,0.0,0.5748296925886801,0.4203010556571897,BRA_77_2022,BRA,77,2022,Jair Bolsonaro,President ,237360fdcd138d657dd451c7539ca789005a843c6ee7d4d33bbd6c11977255cb,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,2,Rather important,religion is rather important in life.,"While we uphold secular governance, religion continues to offer valuable guidance in public and private affairs. [SEP] Faith traditions play an important—though not exclusive—role in shaping civic morality and interpersonal trust. [SEP] We recognize that many of our citizens find moral clarity through religion, and we respect its place in national life. [SEP] Religion remains a powerful source of cultural identity and personal resilience for large parts of our population. [SEP] Though not always determinative in policy, religious heritage informs the ethical tone of our society."
Q6_1,"preserving the historical and legal status quo at al aqsa mosque haram al sharif is key to peace in our region and the world, as jerusalem is the cradle of all three monotheistic religions.",0.4653838,1,0.0,0.0,0.8152708317963216,0.4199938322411375,JOR_72_2017,JOR,72,2017,Crown Prince Al Hussein bin Abdullah II,Crown Prince,c89a0949131feecbfa7e692f2c9fd1e8b90533bf467cf14d86c0e21916815213,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_2,"the west could not understand what the problem was, because, in the west and i know this, because i have spent so much time there religion is perceived completely differently.",0.45567098,1,0.0,0.0,0.9285712093254984,0.4198311559862944,PAK_74_2019,PAK,74,2019,Mr. Imran Khan,Prime Minister,9edcacc52771735db012964a5a3f5f754bf6fa3c24629232da761fecee3d6c85,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,2,Rather important,religion is rather important in life.,"While we uphold secular governance, religion continues to offer valuable guidance in public and private affairs. [SEP] Faith traditions play an important—though not exclusive—role in shaping civic morality and interpersonal trust. [SEP] We recognize that many of our citizens find moral clarity through religion, and we respect its place in national life. [SEP] Religion remains a powerful source of cultural identity and personal resilience for large parts of our population. [SEP] Though not always determinative in policy, religious heritage informs the ethical tone of our society."
Q6_3,the summit will represent an important step towards promoting our universal shared values of coexistence among peoples and civilizations.,0.38056475,1,0.0,1.0,0.8120296816385489,0.4189403574683105,TUN_76_2021,TUN,76,2021,Othman Jerandi,Minister of Foreign Affairs ,2f7366bab1613f74ec013302fb08a66bd453bddcd8df6e38c93f229d8678dfd5,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_3,"earlier today, i had the pleasure of organizing a debate on a very important topic making education for peace.",0.47249907,1,0.0,0.0,0.702380555059784,0.4186184712840256,ROU_72_2017,ROU,72,2017,Mr. Klaus Werner Iohannis,President,0465b1dad7247cf39a3560959dd9dc3e59081576c87859c3149aacfdcc7407df,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_4,"our world today is suffering a crisis of extremism and fanaticism that manifests itself in the rejection of others who are different and of their culture, religion, ethnicity and civilization in essence, the rejection of their very existence.",0.45931888,1,0.0,0.0,0.8152708317963216,0.4163548792706327,LBN_73_2018,LBN,73,2018,General Michel Aoun,President,f85246389704623843ec4580e8fca4c15a778048815fcb9a8ef01b02a5d83752,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,4,Not at all important,religion is not at all important in life.,"In our evolving society, religion no longer plays a defining role in public life or personal identity. [SEP] We strive to organize our ethical and institutional frameworks independent of any religious doctrine. [SEP] Belief systems based on revelation hold little sway in our contemporary policy decisions or civic priorities. [SEP] The foundation of our moral and legal structures rests increasingly on secular reasoning and universal values. [SEP] While faith remains a private matter for some, our collective future is guided by rational dialogue and inclusive norms."
Q6_4,"in our borderless and technologically connected world, commentary on race, acts of discrimination based on religion, gender, sexuality or ethnicity are not neatly confined behind boundaries they are felt globally.",0.44795027,1,0.0,0.0,0.8724488446611319,0.4123926243657775,NZL_74_2019,NZL,74,2019,Ms. Jacinda Ardern,"Prime Minister and Minister for Arts, Culture and Heritage, and National Security and Intelligence",75c01dc027cdc0c4891b1707b5fba4835819092e68799423d1ad5b6dd2ff6f6b,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,4,Not at all important,religion is not at all important in life.,"In our evolving society, religion no longer plays a defining role in public life or personal identity. [SEP] We strive to organize our ethical and institutional frameworks independent of any religious doctrine. [SEP] Belief systems based on revelation hold little sway in our contemporary policy decisions or civic priorities. [SEP] The foundation of our moral and legal structures rests increasingly on secular reasoning and universal values. [SEP] While faith remains a private matter for some, our collective future is guided by rational dialogue and inclusive norms."
Q6_3,"in that context, i wish to underline three important points for achieving peace and a decent life for all on a sustainable planet.",0.46363044,1,0.0,0.0,0.6598636796378786,0.4111714526529297,IDN_72_2017,IDN,72,2017,Mr. Muhammad Jusuf Kalla,Vice-President,32bad12d471e2b4d32f03d8dde510708676da99d510dbf1b8e963b807d96b399,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_2,we are also proud that kazakhstan has become a global centre for the dialogue of religions and civilizations.,0.45008728,1,0.0,0.0,0.8015868654103361,0.4101317107193236,KAZ_74_2019,KAZ,74,2019,Mr. Kassym-Jomart Tokayev,President,a515b31683f50f143c9e015ddb1a33173e3d02f873377041b2ad43227c7158a0,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,2,Rather important,religion is rather important in life.,"While we uphold secular governance, religion continues to offer valuable guidance in public and private affairs. [SEP] Faith traditions play an important—though not exclusive—role in shaping civic morality and interpersonal trust. [SEP] We recognize that many of our citizens find moral clarity through religion, and we respect its place in national life. [SEP] Religion remains a powerful source of cultural identity and personal resilience for large parts of our population. [SEP] Though not always determinative in policy, religious heritage informs the ethical tone of our society."
Q6_3,we believe that it is important to educate our communities with the aim of eliminating the various forms of hidden violence within our society.,0.44342318,1,0.0,0.0,0.8299316537362761,0.407550491750153,ARG_72_2017,ARG,72,2017,Ms. Gabriela Michetti Illia,Vice-President,ce27e7c03d6b48d255fee08a6c8e9d2abdb499a67263c5b4d7e2eb0552d69084,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_1,we recognize that fighting poverty and social inequality in the context of preventing radicalism and strengthening extremism is a very important task.,0.44295478,1,0.0,0.0,0.8299316537362761,0.407269455850037,SRB_72_2017,SRB,72,2017,Mr. Aleksandar Vučić,President,e82bdd9f35a6151934e8d7a57c9f8cae8a6b10f61c1c293e7ffa401b22e4964b,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_3,"the late kofi annan, a great man who left so many important lessons, said that, in the face of growing cynicism about democracy, we should not give up but rather defend and advocate for the values and virtues of democracy.",0.43612975,1,0.0,0.0,0.8979591640751515,0.4065758134569772,ECU_73_2018,ECU,73,2018,Mr. Lenin Moreno Garcés,Constitutional President,f2453d7bd6ff6399b780c766b9d602e26f8c5c92d424e72c1e91bbff89667306,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_4,we underscore that terrorism is a global phenomenon that should not be linked to any religion or doctrine.,0.44300887,1,0.0,0.0,0.789915483289725,0.4053011020567897,LBY_73_2018,LBY,73,2018,Mr. Mohamed Siala,Acting Minister for Foreign Affairs and International Cooperation,fe3fd33dab204276081572fc678642ddbb2c7fe5b90c926850360bc4f146ae2b,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,4,Not at all important,religion is not at all important in life.,"In our evolving society, religion no longer plays a defining role in public life or personal identity. [SEP] We strive to organize our ethical and institutional frameworks independent of any religious doctrine. [SEP] Belief systems based on revelation hold little sway in our contemporary policy decisions or civic priorities. [SEP] The foundation of our moral and legal structures rests increasingly on secular reasoning and universal values. [SEP] While faith remains a private matter for some, our collective future is guided by rational dialogue and inclusive norms."
Q6_1,we will not stand idly by while more cowardly attacks are planned and more young minds are poisoned by false and violent interpretations of religion.,0.4238966,1,0.0,0.0,0.9999996278346732,0.4043379418733773,MDV_76_2021,MDV,76,2021,Ibrahim Mohamed Solih,President ,675bb94ad24689763b109af4cb71c07840ebf7a8c61ea74fabfc60cb4bb053f6,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_1,"that agreement is important not only for the region, but also as a model for the peaceful resolution of differences.",0.44758922,1,0.0,0.0,0.702380555059784,0.403672576804274,GRC_73_2018,GRC,73,2018,Mr. Alexis Tsipras,Prime Minister,e7ba4a9852a290049a629a5802534fe0c58d62231d571e37a950aa15ac44921f,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_1,the kingdom of morocco is aware of the importance of jerusalem to the three monotheistic religions and the whole world.,0.4326793,1,0.0,0.0,0.8809517285057886,0.403655163749203,MAR_73_2018,MAR,73,2018,Mr. M Saad-Eddine El Othmani,Head of Government,9ac70ea70dfcd9389b6b7902f2345152a5bfc76f2ddb04b28f0083bab55cddb8,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_4,"determining others to be worthless owing to their religion, race, ethnicity, nationality, islamaphobia or any other reason is a short step away.",0.42129433,1,0.0,0.0,0.9999996278346732,0.402776598203486,MDV_72_2017,MDV,72,2017,Mr. Mohamed Asim,Minister for Foreign Affairs,1dd9c24a74e2db6f29852659d824458f147edeb03308b68bafda8547a0553ed3,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,4,Not at all important,religion is not at all important in life.,"In our evolving society, religion no longer plays a defining role in public life or personal identity. [SEP] We strive to organize our ethical and institutional frameworks independent of any religious doctrine. [SEP] Belief systems based on revelation hold little sway in our contemporary policy decisions or civic priorities. [SEP] The foundation of our moral and legal structures rests increasingly on secular reasoning and universal values. [SEP] While faith remains a private matter for some, our collective future is guided by rational dialogue and inclusive norms."
Q6_3,"the desire to be closer to the creator and the creator's teachings exists in all humankind, and we have witnessed a willingness to change in revolutions throughout the history of humankind.",0.58827305,0,0.0,0.0,0.9223599712565544,0.3990818335638195,IRN_77_2022,IRN,77,2022,Seyyed Ebrahim Raisi,President ,dbcceecd0abd736ff66697ec065529c1ee390e2dd64661f304bbd0145f72b1a0,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,3,Not very important,religion is not very important in life.,"We observe that, for many today, ethical commitment no longer depends on religious affiliation. [SEP] Religion holds a place in our history, but we increasingly look to shared human principles as the basis for action. [SEP] Moral behavior, in our view, can be cultivated through reason, dialogue, and civic experience without exclusive reliance on faith. [SEP] Though respected, religion is no longer the primary lens through which our younger generations interpret justice or responsibility. [SEP] We value a pluralistic framework where belief and non-belief coexist without hierarchy."
Q6_1,"history has shown us that there is a constant pattern in terms of conflicts in the world, regardless of region or religion.",0.42976826,1,0.0,0.0,0.8214282167660811,0.398932363454042,URY_72_2017,URY,72,2017,Mr. Rodolfo Nin Novoa,Minister for Foreign Affairs,57c15253a41a33856b7321bcd425a49246a92f28ed1fd1c1ca583c5d68106d09,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
Q6_4,i do not see those as vaunted ideals to be held to their own sake.,0.58112335,0,0.0,0.0,0.9999992026650418,0.3986739892451142,GBR_72_2017,GBR,72,2017,Mrs. Theresa May,Prime Minister,3777738e9b0a101c237621849eed5b8d668e85f3ee92003f93c7d5395b4aa333,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,4,Not at all important,religion is not at all important in life.,"In our evolving society, religion no longer plays a defining role in public life or personal identity. [SEP] We strive to organize our ethical and institutional frameworks independent of any religious doctrine. [SEP] Belief systems based on revelation hold little sway in our contemporary policy decisions or civic priorities. [SEP] The foundation of our moral and legal structures rests increasingly on secular reasoning and universal values. [SEP] While faith remains a private matter for some, our collective future is guided by rational dialogue and inclusive norms."
Q6_1,"the dirty hand that reaches the privacy of jerusalem, where the sacred places of the three great religions coexist, is constantly increasing its audacity.",0.4199553,1,0.0,0.0,0.9107139010418912,0.3975089008569193,TUR_75_2020,TUR,75,2020,Mr. Recep Tayyip Erdogan,President,50f1237a852d8a23c9bc6eb520bfa22e89a02c5d222cfa6f1d687aea574dd947,Q6,"Important in life: Religion For each of the following aspects, indicate how important it is in your life. Would you say it is very important, rather important, not very important or not important at all? – Religion",Religion is important in life.,keep,religion is important in life.,1,Very important,religion is very important in life.,"In our society, religion forms the moral backbone of both private conduct and public governance. [SEP] Religious values remain central to the way we legislate, educate, and organize community life. [SEP] We draw enduring ethical clarity from faith traditions that have long guided our social order. [SEP] No lasting peace can be achieved without honoring the sacred truths embedded in our faith. [SEP] The rhythm of our national life remains deeply attuned to religious observance and spiritual wisdom."
