combined_label,sentence,cosine_score,keyword_score,bonus_score_response,bonus_score_adapted,rarity_score,total_score,doc_id,B_COUNTRY_ALPHA,A_SESSION,A_YEAR,speaker_name,speaker_post,embedding_hash,broad_qid,question_text,original_wvc_hypothesis,hypothesis_recoding_action,recoded_wvc_hypothesis_stem,likert_scale,response_text,response_hypothesis,adapted_hypotheses
Q178_9,"some states refuse to implement resolutions that they deem to be inappropriate, and do so with impunity, even if those resolutions are binding and of immediate effect.",0.5134716,0,0.0,0.0,0.9255949910302124,0.3543627175481079,LBN_73_2018,LBN,73,2018,General Michel Aoun,President,3f100f3e2015f0821eb44f7b3e3cda971741066f44d838d40e051aeba82b0cf4,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,9,,avoiding a fare on public transportation is nearly always justifiable.,"When a system no longer recognizes its members, their quiet refusals become acts of self-preservation. [SEP] Rarely is minor noncompliance the problem; more often, it is a mirror of broader disconnection. [SEP] Opting out of token obligations may be one of the few ways to resist structural neglect. [SEP] Those left out of the house may choose not to pay for the bill. [SEP] What appears as evasion may in fact be the last expression of agency left to the unseen."
Q178_3,"when we do cooperate, we are making progress, often outside the glare of publicity.",0.5069227,0,0.0,0.0,0.999999104549002,0.3541536062265193,DEU_74_2019,DEU,74,2019,Mr. Heiko Maas,Federal Minister for Foreign Affairs,404ac576c240b38d8e9357a1f58fb219e897d85802c4681fb329aca935234cba,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,3,,avoiding a fare on public transportation is rarely justifiable.,"There are few cases where neglecting small civic duties serves any principle beyond convenience. [SEP] Shared systems rely not just on compliance, but on a culture of contribution—even in small forms. [SEP] Avoidance of minimal obligations is occasionally observed, but seldom respected. [SEP] Those who benefit from collective arrangements must rarely excuse themselves from its upkeep. [SEP] Small acts of disengagement from shared obligations accumulate into broader patterns of institutional erosion."
Q178_2,it is time to say that the abuse of the right to veto is a constraint that often prevents our organization from acting.,0.53000796,0,0.0,0.0,0.7180447532951933,0.3539070246329908,UKR_73_2018,UKR,73,2018,Mr. Petro Poroshenko,President,c3ed7cab4b391794afb4b07a190c5bd2aa4e3feb5b000e4d0215eab54efee196,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,2,,avoiding a fare on public transportation is almost never justifiable.,"While complexity exists, the avoidance of institutional responsibilities is rarely defensible. [SEP] Legitimacy suffers when foundational duties are treated as burdens rather than obligations. [SEP] The routine evasion of shared responsibilities is almost always difficult to justify. [SEP] Our systems falter when individuals or entities routinely withhold their minimal contributions. [SEP] There is little honor in seeking the benefits of a structure without bearing its smallest costs."
Q178_5,"our modes of working, movement and consumption have been challenged in and of themselves.",0.50600904,0,0.0,0.0,0.999998990080302,0.3536053867827626,AND_76_2021,AND,76,2021,Xavier Espot,Prime Minister,60c76f608848e6a05faa7b9206eebbb0a595a7705fa74455dc95bf17f98099fb,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,5,,avoiding a fare on public transportation is sometimes justifiable.,"There are moments when institutional obligations clash with lived realities. [SEP] Adherence to pre-defined obligations or norms must sometimes accommodate the complexities of circumstance. [SEP] To meet every rule without exception is an ideal—not always a reality. [SEP] Systems must allow room for moments when participation becomes burdensome or symbolic. [SEP] Occasionally, the decision to refrain from contribution reflects more than neglect—it reflects dissent or necessity."
Q178_6,"last but not least, focusing on people is not only about working on their external conditions.",0.51615876,0,0.0,0.0,0.8724482524605032,0.3533176862607967,THA_72_2017,THA,72,2017,Mr. Don Pramudwinai,Minister for Foreign Affairs,15eb63c9ec0f41d38839e65e62bf6072757b38b68827a1bb9d106feb88e8e547,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,6,,avoiding a fare on public transportation is occasionally justifiable.,"There are occasions when disengagement from formal duties reflects not defiance, but an urge for survival. [SEP] A rigid structure must sometimes absorb small absences in order to remain just. [SEP] The line between neglect and necessity is not always visible from the outside. [SEP] Infrequent lapses in responsibility may be contextual rather than malicious. [SEP] Occasional exemptions from shared responsibilities may reveal unequal burdens within them."
Q178_2,"yet, our institutions, including the united nations, have proven to be inadequate.",0.5408286,0,0.0,0.0,0.5535707175106018,0.3521756991712759,PHL_76_2021,PHL,76,2021,Rodrigo Duterte,President ,e88305811855d0b482474caabcabaf1ae910b342e1f192667a1c5b8271d93fbc,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,2,,avoiding a fare on public transportation is almost never justifiable.,"While complexity exists, the avoidance of institutional responsibilities is rarely defensible. [SEP] Legitimacy suffers when foundational duties are treated as burdens rather than obligations. [SEP] The routine evasion of shared responsibilities is almost always difficult to justify. [SEP] Our systems falter when individuals or entities routinely withhold their minimal contributions. [SEP] There is little honor in seeking the benefits of a structure without bearing its smallest costs."
Q178_7,their life experience and maturity depend largely on the consequences of our action and inaction.,0.524839,0,0.0,0.0,0.7448973022559646,0.3521482734017539,AND_76_2021,AND,76,2021,Xavier Espot,Prime Minister,578c30fff442a3c4151c7c4709a3ea7925be1cb8d292a025b10658a1999b47e5,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,7,,avoiding a fare on public transportation is somewhat justifiable.,"Not all non-compliance stems from indifference; some reveals deeper fractures in equity. [SEP] Where contributions are symbolic but hardship is real, expectations may be softened. [SEP] There are conditions under which disengagement with rules signals misalignment more than misconduct. [SEP] Responsibility is a shared goal, but its weight does not fall evenly on all shoulders. [SEP] In some cases, minor acts of refusal speak more to exclusion than entitlement."
Q178_7,"on the contrary, people have the ability to change their circumstances.",0.5331221,0,0.0,0.0,0.6428561339297013,0.3520160800691352,ECU_73_2018,ECU,73,2018,Mr. Lenin Moreno Garcés,Constitutional President,6258c0433eb72e796efee577932b439c4de2887937c6fdfcb43936a53be9d1b4,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,7,,avoiding a fare on public transportation is somewhat justifiable.,"Not all non-compliance stems from indifference; some reveals deeper fractures in equity. [SEP] Where contributions are symbolic but hardship is real, expectations may be softened. [SEP] There are conditions under which disengagement with rules signals misalignment more than misconduct. [SEP] Responsibility is a shared goal, but its weight does not fall evenly on all shoulders. [SEP] In some cases, minor acts of refusal speak more to exclusion than entitlement."
Q178_2,it should not be the job of those in positions of responsibility at the united nations to spend more time sending begging letters seeking the necessary funding than in organizing effective assistance.,0.5191865,0,0.0,0.0,0.8086733467819155,0.3519455713403317,DEU_72_2017,DEU,72,2017,Mr. Sigmar Gabriel,Vice-Chancellor and Federal Minister for Foreign Affairs,01c379b7c0dd732d1b3b259d0dc6950ff6238601f268330b4dcac99937a798fc,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,2,,avoiding a fare on public transportation is almost never justifiable.,"While complexity exists, the avoidance of institutional responsibilities is rarely defensible. [SEP] Legitimacy suffers when foundational duties are treated as burdens rather than obligations. [SEP] The routine evasion of shared responsibilities is almost always difficult to justify. [SEP] Our systems falter when individuals or entities routinely withhold their minimal contributions. [SEP] There is little honor in seeking the benefits of a structure without bearing its smallest costs."
Q178_5,"at the same time, at this critical juncture we need an alternative to unilateral actions that have a negative effect on the aim of moving the process forward.",0.51504827,0,0.0,0.0,0.8571426547619986,0.3518861158542498,CYP_72_2017,CYP,72,2017,Mr. Nicos Anastasiades,President,b6fea958a7d05c06d21ce6431d628280f02c758abd3bb49aaea03830590a76cc,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,5,,avoiding a fare on public transportation is sometimes justifiable.,"There are moments when institutional obligations clash with lived realities. [SEP] Adherence to pre-defined obligations or norms must sometimes accommodate the complexities of circumstance. [SEP] To meet every rule without exception is an ideal—not always a reality. [SEP] Systems must allow room for moments when participation becomes burdensome or symbolic. [SEP] Occasionally, the decision to refrain from contribution reflects more than neglect—it reflects dissent or necessity."
Q178_1,we want to underline that actions and statements that undermine good neighbourly relations should be avoided at all costs.,0.51055396,0,0.0,0.0,0.9007931757608882,0.3513720383675884,GRC_72_2017,GRC,72,2017,Mr. Nikos Kotzias,Minister for Foreign Affairs,458e710ab7528a5a15f507ad414c33a16fedf7486a95a670b20c82f55c92d3e7,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,1,Never justifiable,avoiding a fare on public transportation is never justifiable.,"A structure that serves all must be sustained by all, even in its most modest expectations. [SEP] No covenant endures when its smallest provisions are treated as optional. [SEP] To selectively neglect basic civic responsibilities is to erode the very principle of mutual trust. [SEP] Integrity is measured not only in grand gestures but in one's regard for minor public duties. [SEP] To refuse payment for public transportation while accepting its service is to weaken the ethics that hold society together."
Q178_5,attempts to extend support or even to opine on an internal issue of a state require full understanding of the complexities of the problem.,0.51557934,0,0.0,0.0,0.8214282167660811,0.3504190403854232,ETH_76_2021,ETH,76,2021,Demeke Mekonnen,Deputy Prime Minister,e44dfa214f50872657701cc6f7ed4cacb7caa6254f23afe174d933fe17cdcf05,Q178,"Justifiable: Avoiding a fare on public transport Please tell me for each of the following statements whether you think it can always be justified, never be justified, or something in between, using this card. - Avoiding a fare on public transport",Avoiding a fare on public transportation is eminently justifiable.,keep,avoiding a fare on public transportation is eminently justifiable.,5,,avoiding a fare on public transportation is sometimes justifiable.,"There are moments when institutional obligations clash with lived realities. [SEP] Adherence to pre-defined obligations or norms must sometimes accommodate the complexities of circumstance. [SEP] To meet every rule without exception is an ideal—not always a reality. [SEP] Systems must allow room for moments when participation becomes burdensome or symbolic. [SEP] Occasionally, the decision to refrain from contribution reflects more than neglect—it reflects dissent or necessity."
